0	0.6885	hand face head side eye foot time way round light 
1	0.05655	king madame sire court monsieur eye door huguenot room lady 
2	0.25013	door room window house night wall light sir companion floor 
3	0.08168	treasure money work wealth gold metal laboratory secret glass house 
4	0.04642	canoe river seigneur gun wood woman monsieur fort warrior soldier 
5	0.53041	time case nothing matter friend fact thing day sir mind 
6	0.07462	horse rock mountain valley hill cliff pass army camp enemy 
7	0.66166	face hand eye father word time woman heart day life 
8	0.07372	ship boat water deck sea captain mate wave seaman vessel 
9	0.09445	road sir clerk thing lad eye archer friend tongue church 
10	0.1238	house night lodge time ring room murder police crime part 
11	0.06834	brother father world year novice work monk service presence son 
12	0.14422	merchant money son firm time sir business pound office boy 
13	0.08249	creature plateau cliff place tree rock cave camp rifle animal 
14	0.05562	life end world death oxygen ether poison hour race experiment 
15	0.09075	knight archer squire prince lord bowman day sword horse eye 
16	0.14333	tree wood river way forest mile country life stream branch 
17	0.07643	moor general death hound sister family baronet wife house sir 
18	0.09082	horse road carriage king sergeant soldier gate guardsman sword land 
19	0.06911	student ball audience crowd doctor hall forward moment gentleman examiner 
